;Topico1
"rt urbameafit esperamos proximo 23 febrero eafit premiar practicas inspiradoras nuevaagendaurbana labelurl
";0.70792
"363motivosparacelebrar nueva cara plazoletaurosario beneficio ciudad labelurl labelurl
";0.70695
"avance profesional mujeres america latina anne marie zwerg eicea labelurl labelurl
";0.70693
"dia dedicare politica hare cosas misma malala yousafzai urrevista labelurl labelurl
";0.70659
"dia dedicare politica hare cosas misma malala yousafzai labelurl urrevista labelurl
";0.70659
"palestina queremos demostrar ganas contribuir desarrollo mundo raouf na almalki labelurl
";0.70647
"8 mayo 900 be seminario internacional libertad expresion derecho olvido digital labelurl
";0.70638
"priorizamos delitos hacer mas facil lucha inseguridad plan integral seguridad gustav labelurl
";0.70591
"manana esperamos conferencia urbameafit factoria civica hacia construccion colectiva ciudad
";0.70575
"partir 900 be 09052016 transito mercurio transmision directo untelevision labelurl
";0.70563
"rt opusdeicolombia carta prelado 31 enero 2017 labelurl primera carta mons fernando ocariz fieles opus
";0.70536
"ustedes mujeres 8 marzo esperamos homenaje debora arango conmemorar dia muj labelurl
";0.70486
"rt laciudadverde mesa trabajo movilidad medcomovamos eafit areametropol deespacio metrodemedellin unal
";0.70442
"atencion implosion bloque 31 reprogramo domingo 18 diciembre 1000 be ver mas labelurl
";0.70414
"jueves 16 febrero esperamos lanzamiento libro implicado labelurl labelurl
";0.70401
"rt asenred ahora camaraoriente presenta observatorio competitividad oriente antioqueno labelurl
";0.70317
"capacitacion innovacion acceso credito crecer productividad lacealames16 labelurl labelurl
";0.70282
"esperamos proxima semana conferencia nuevos populismos sociologo daniel pecaut labelurl
";0.70008
"viernes 10 marzo esperamos conferencia urbameafit dialogos tropi nordicos arquitectura
";0.69918
"nuevo nombre paz si desarrollo sostenible inkamattila pnudcolombia beneficiosdelapaz
";0.69916
"articula formacion personas desarrollo turismo pais mclacouture foro labelurl
";0.69879
"emprendimiento colombia si emprendedor convocatoria seis interesa labelurl labelurl
";0.69821
"hoyeneafit pierdan lanzamiento libro local space global life partir 1000 be esperam labelurl
";0.69814
"estebanmoralesv saludos suspendida dia hoy
";0.69798
"monsenor fernando ocariz brana convirtio prelado opus dei gran canciller unisabana labelurl
";0.6977
"manana pierdan eafit lanzamiento libro funciona aprendizaje esperamos labelurl
";0.69761
"pablonavasuand pais pasa momento especial requiere presencia orgullosos pensar rutina
";0.69741
"forma parte conversacion libro memoria olvido usos publicos pasado colombia 19301960 labelurl
";0.69717
"universidad nacional colombia 150 anos navegando corriente labelurl andressastre maleconomista elespectador
";0.69709
"programateun 25 agosto campana recoleccion residuos posconsumo unbogota activa conciencia labelurl
";0.69689
"rt comsabana ahora profesor juancannata fcomaustral plenaria profesores comsabana k1 unisabana
";0.69685
"orgulloun cientifica distinguida accefyn labelurl acadcienciacol farmaciaun via labelurl
";0.69677
"rt danecolombia centro inauguramos hoy eafit forma parte inter permanente descentralizar conocimiento da
";0.69556
"aqui locales extranjeros pueden vivir formarse vemos ciudad queremos construir ficogutierrez livelanguages
";0.6955
"jrrodriguezgil director admsiones unisabana da bienvenida familias acompanan hoy labelurl
";0.69544
"vicepresidente bancomundial mahmoud mohieldinl habla articulacion sector privado ods labelurl
";0.6954
"hoy segundo dia cibecom fpradori presenta momento informe country rep track reputacion labelurl
";0.6953
"consumo responsable involucra ser amigable medio ambiente sociedad maria claudia mejia ciclosiete labelurl
";0.69492
"uncolombia lamenta fallecimiento ex rector enrique carvajal labelurl mantillaignacio labelurl
";0.69488
"rt larepublicaco solo 3 emprendimientos vinculan universidades mclacouture mincomercioco foro universidadyempresa
";0.69465
"conoce mas practicas empresas discriminan mujeres labelurl cienciaydesarrollour labelurl
";0.6945
"conoce mas practicas empresas discriminan mujeres labelurl cienciaydesarrollour labelurl
";0.6945
"estan invitados participar semana bienestar realizara 18 21 octubre bienestareafit labelurl
";0.69411
"jornadas reflexionar va mundo debemos cambiar aportar cambio juan luis mejia alafec
";0.69405
"necesitamos entender consumiendo partir evidencia cientifica opalmam odaurosario foroungasscol
";0.69396
"mauricio garcia habla eafit movilidad peatonal problema social labelurl
";0.6932
"estudiantes eafitbogota hoy visitan campusmedellin bienvenidos casa labelurl
";0.69299
"buenasnoticias 30 profesores planteles educativos oficiales inician maestria pedagogia educaunisabana labelurl
";0.69295
"vivo manana 16 mayo 900 be mas desaparecidos convenio busqueda personas desaparecida labelurl
";0.69258
"hoyeneafit presentacion album mundo solo sabe alli senornaranjo auditorio fundadores 73 labelurl
";0.69257
"eafit invita proximo 31 julio cineclub chaplin vida perro entrada libre esperamos labelurl
";0.69193
"universidad rosario reconoce colombianos logrado crecimiento empresas bajo direccion labelurl
";0.69186
"rt apgguzman vive universidadyempresa traves unisabanaradio ve auditorio k1 unisabana
";0.69141
"problema sismos realidad mundial necesitamos ciencia avances vitor silva labelurl
";0.6911
"rt jeronimorivera aalloza sesion inaugural comestrategicam unisabana labelurl
";0.69104
"universidades medellin unieron darle nuevo aire ciudad sosporelaire labelurl
";0.69077
"noticiaun uncolombia lamenta fallecimiento arquitecto dicken castro labelurl via labelurl
";0.69052
"programese actividades 1000 be diapaiz labelurl labelurl
";0.69048
"rt conectateu evaluacion clave procesos innovacion habla innovate330 labelurl labelurl
";0.69038
"gran leccion 2 octubre podemos tener proceso espaldas sector pais ivanduque lapazesposible
";0.69037
"rt psicosabana1 decano diegoefrenroca reune familias futuros estudiantes acompanan hoy campus p
";0.69023
"rt slondonouribe cambiando normas sino comportamientos rector juan luis mejia eafit centro integridad labelurl
";0.6902
"4 octubre transmision conferencia naciones unidas comercio desarrollo unctad labelurl
";0.6902
"rt ctaunisabana habla decano educaunisabana ciro parra punto iniciar concierto jazz unisabana labelurl
";0.69018
"todas part llevan meta papas criollas mas nutritivas rentables labelurl feliz noche
";0.68989
"diablo detalles colombia tambien usos contemporaneos democracia directa labelurl
";0.68963
"rt economiauandes invitamos visitar nueva pagina web encuesta longitudinal colombiana elca labelurl labelurl
";0.68913
"rt bayerinnovacion innovacion herramienta construir nuevo paisjuan carlos reyes director colombiajoven labelurl
";0.68901
"debemos analizar educacion brindamos impacto desarrollo estudiantes juan luis labelurl
";0.68894
"conoce experiencia rosarista daniel forero lima mundo descubrir labelurl labelurl
";0.68878
"reto grande transformar productividad pais mejorar cada dia tema logistica julio labelurl
";0.68856
"rt acimedellin economistas continente sede semana medellin labelurl via lacealames2016 eafit labelurl
";0.6874
"rt alumnisabana pronto encontraremos graduados facultad enfermeria rehabilitacion registrate labelurl
";0.68719
"trabajo infantil colombia sector rural preponderancia factor cultural conoce mas labelurl
";0.68679
"momento eafit foro gestion anticorrupcion imperativo etico labelurl
";0.68632
"foro internacional paz lecciones aprendidas encuentro sociedad civil ff mm labelurl
";0.68621
"lapazenfoco apuesta construccion paz hoy analizamos jornada plebiscitaria pasado 2 octubre institucionaltv
";0.68596
"arte regalar tradiciones colombianas anamaria lacouture graduada eicea habla emprendimiento social labelurl
";0.68594
"hoyeneafit transmision conferencia naciones unidas comercio desarrollo unctad labelurl
";0.68584
"rt consejoech inicio foro pedagogia paz alcanzas llegar salon 1001 torre 2 labelurl
";0.68502
"abece licencia maternidad colombia asuntoslegales derechousabana labelurl
";0.68493
"debatesun modelo salud penalosa salida crisis entrada libreprevia inscripcion info labelurl
";0.68488
"lapazenfoco ciclo implementacion generara cambios forma hacer politica labelurl
";0.68468
"hoy tarde vivir arte campus educaunisabana 40anos inauguracion edificio k hora 200 pm labelurl
";0.68468
"comunidadun participa campana recoleccion residuos posconsumo proximo jueves 17 noviembre activ labelurl
";0.68456
"enfrentar regreso colegio habla noticiasrcn profesora johana romero labelurl
";0.68447
"investigadores orgullo tener recinto datos danecolombia tiempo real labelurl
";0.6841
"hoyeneafit esperamos evento apertura programa aprendizaje activo partir 1100 be n labelurl
";0.68406
"desarrollo sostenible cada pais debe tener dialogo identificar medidas profundizar josephestiglitz elfuturodecolombia
";0.68368
"comenzo gerenciar cuarto congreso negociacion liderazgo cumplira eafit 20 21 abril labelurl
";0.68364
"interpretacion dando constitucion cambia pacto politico puerta atras jaimecastroc beneficiosdelapaz
";0.6836
"comenzo camaramedellin presentacion informe calidad vida medellin 2016 comovamos labelurl
";0.68323
"comenzo presentacion nueva sala aprendizaje activo biblioeafit
";0.68286
"rt uniandinosiempr identificas corresponde hoy proyecto tbt memoriauniandina labelurl
";0.68251
"vieron u3g pierdan cada lunes 8 capitulos trae ustedes nueva serie web eafit
";0.68234
"cristina viaja cada jueves leticia objetivo asistir clase maestria pedagogia educaunisabana labelurl
";0.68207
"viernes 23 junio invitamos presentacion informe calidad vida medellin 2016 ver mas labelurl
";0.68201
"nuevo semestre inicia sexta cohorte comestrategicam comsabana labelurl
";0.68197
"proximo 25 agosto trae residuos posconsumo plaza central unbogota activa conciencia comunidadun labelurl
";0.68189
"lapazenfoco analiza nuevo capitulo jornada plebiscitaria pasado 2 octubre labelurl
";0.681
"libro orden libertad conversatorio eafit investigador mauricio garcia eafit labelurl
";0.68074
"manana comienza festival aves medellin labelurl labelurl
";0.68072
"rt genteelpoblado genteconplan hoy 6 pm eafit labelurl
";0.68033
"rt genteelpoblado genteconplan hoy 6 pm eafit labelurl
";0.68033
"rt inguniandes hoy turno estudiantes primer semestre visita 125 proyectos expoandes semanainnovacion201
";0.68027
"rt inalde hoy elespectador almorsal punto vista etica organizaciones labelurl unisabana
";0.68022
"rt vriun paz reflexion iepri uncolombia labelurl unal labelurl
";0.67984
"rt comsabana evitar crisis requiere inteligencia social ycierva reputacioncorporativa comsabana45anos labelurl
";0.67969
"recuerden hoyeneafit picoyplacamed aplicara 700 be 400 pm ver mas labelurl
";0.67958
"manana invitamos asistan foro nuevo codigo policia aula fabricato partir 7 labelurl
";0.67944
"comunidadun invitamos inscribirse asistir debatesun miercoles 9 noviembre labelurl
";0.67941
"pierdan hoy conferencia jaume carbonell auditorio parque explora falten labelurl
";0.67908
"primera vez llega medellin catedra comunicacion politica libertad prensa fliporg labelurl
";0.67889
"miercoles pierdan partir 830 be muestra estudiantes practica emprenderismo empr labelurl
";0.67889
"nosoypoetica envianos mail correo redessocialesunaleduco
";0.67887
"noticiaun manglares caribe colombiano diversidad riesgo labelurl investigacionun via labelurl
";0.67864
"consecuencia existe texto original poema canto antioqueno basa himno antioqueno juan luis mejia
";0.67811
"lean hoy elcolombiano reconocio construyen pais labelurl profesora emerita eafit ganadores
";0.67802
"eafit cambio agenda conversacion sera kirsty lang erika valero 530 pm auditorio 38 labelurl
";0.67759
"muro fotografias universidad rinde homenaje profesores emeritos labelurl labelurl
";0.67743
"muro fotografias universidad rinde homenaje profesores emeritos labelurl labelurl
";0.67743
"comenzo eafit conferencia momento decisivo educacionsuperior america latina caribe labelurl
";0.67706
"obra tambien presente conflicto armado colombiano reflejo toco vivir juan lui labelurl
";0.67686
"rt psicosabana1 valor servir columna juan pablo angulo estudiante psicosabana1 diegoefrenroca unisabana labelurl
";0.67668
"dagrdmedellin eafit invitan participar capacitacion teorica practica evaluacion edificaciones labelurl
";0.67639
